LG19 10
 3.5 1.7 2.5 0.779676
 3.1 1.5 2.5 -1.11297
 3.3 1.6 2.5 0.165736
 5 3.4 2.5 -1.81853
 6.1 3.53 2.74 16.009
 6.5 3.71 2.83 15.1236
 6.9 3.93 2.92 13.443
 8.15 4.52 3.36 0
LA17 10
 2.5 1 2.5 0.0711875
 3 1.5 2.5 -1.73921
 3.5 1.7 2.5 0.809138
 3.1 1.5 2.5 -1.27395
 3.3 1.6 2.5 0.303329
 5 3.4 2.5 -1.82236
 6.1 3.53 2.74 15.9335
 6.5 3.71 2.83 14.6547
 6.9 3.93 2.92 13.0242
 8.15 4.52 3.36 0
LA19 10
 2.5 1 2.5 0.040609
 3 1.5 2.5 -1.64217
 3.5 1.7 2.5 0.803868
 3.1 1.5 2.5 -1.29684
 3.3 1.6 2.5 0.297689
 5 3.4 2.5 -2.08336
 6.1 3.53 2.74 16.2089
 6.5 3.71 2.83 14.3262
 6.9 3.93 2.92 12.7318
 8.15 4.52 3.36 0
LA21 10
 2.5 1 2.5 0.0209031
 3 1.5 2.5 -1.51638
 3.5 1.7 2.5 0.646183
 3.1 1.5 2.5 -1.26251
 3.3 1.6 2.5 0.283575
 5 3.4 2.5 -2.24665
 6.1 3.53 2.74 16.4269
 6.5 3.71 2.83 14.0514
 6.9 3.93 2.92 12.4879
 8.15 4.52 3.36 0
LB16 10
 2.5 1 2.5 0.0497915
 3 1.5 2.5 -1.80529
 3.5 1.7 2.5 0.813885
 3.1 1.5 2.5 -1.14571
 3.3 1.6 2.5 0.184133
 5 3.4 2.5 -1.83702
 6.1 3.53 2.74 16.0704
 6.5 3.71 2.83 14.9917
 6.9 3.93 2.92 13.324
 8.15 4.52 3.36 0
LB18 10
 2.5 1 2.5 0.0534517
 3 1.5 2.5 -1.93609
 3.5 1.7 2.5 0.99903
 3.1 1.5 2.5 -1.10937
 3.3 1.6 2.5 0.151682
 5 3.4 2.5 -2.06238
 6.1 3.53 2.74 16.2821
 6.5 3.71 2.83 14.5887
 6.9 3.93 2.92 12.9645
 8.15 4.52 3.36 0
LB20 10
 2.5 1 2.5 0.00957202
 3 1.5 2.5 -1.89753
 3.5 1.7 2.5 1.03269
 3.1 1.5 2.5 -1.24972
 3.3 1.6 2.5 0.264763
 5 3.4 2.5 -2.19927
 6.1 3.53 2.74 16.3926
 6.5 3.71 2.83 14.1195
 6.9 3.93 2.92 12.5457
 8.15 4.52 3.36 0
LB22 10
 2.5 1 2.5 -1.03974
 3 1.5 2.5 -2.02793
 3.5 1.7 2.5 1.14077
 3.1 1.5 2.5 -1.29724
 3.3 1.6 2.5 0.282689
 5 3.4 2.5 -2.32106
 6.1 3.53 2.74 16.5259
 6.5 3.71 2.83 13.7273
 6.9 3.93 2.92 12.1956
 8.15 4.52 3.36 0
LC19 10
 2.5 1 2.5 0.00779929
 3 1.5 2.5 -2.04197
 3.5 1.7 2.5 1.15999
 3.1 1.5 2.5 -1.19366
 3.3 1.6 2.5 0.212482
 5 3.4 2.5 -2.28847
 6.1 3.53 2.74 16.5233
 6.5 3.71 2.83 14.3158
 6.9 3.93 2.92 12.7215
 8.15 4.52 3.36 0
LD20 10
 2.5 1 2.5 -1.01398
 3 1.5 2.5 -2.10743
 3.5 1.7 2.5 1.23433
 3.1 1.5 2.5 -1.31724
 3.3 1.6 2.5 0.319513
 5 3.4 2.5 -2.39096
 6.1 3.53 2.74 16.6681
 6.5 3.71 2.83 14.3814
 6.9 3.93 2.92 12.7814
 8.15 4.52 3.36 0
LC21 10
 2.5 1 2.5 -1.08366
 3 1.5 2.5 -2.22263
 3.5 1.7 2.5 1.37383
 3.1 1.5 2.5 -1.27209
 3.3 1.6 2.5 0.271728
 5 3.4 2.5 -2.44268
 6.1 3.53 2.74 16.7022
 6.5 3.71 2.83 13.9919
 6.9 3.93 2.92 12.4327
 8.15 4.52 3.36 0
LD22 10
 2.5 1 2.5 -1.11078
 3 1.5 2.5 -2.35778
 3.5 1.7 2.5 1.54065
 3.1 1.5 2.5 -1.29167
 3.3 1.6 2.5 0.284383
 5 3.4 2.5 -2.50224
 6.1 3.53 2.74 16.8912
 6.5 3.71 2.83 13.9549
 6.9 3.93 2.92 12.401
 8.15 4.52 3.36 0
LE17 10
 2.5 1 2.5 -1.0053
 3 1.5 2.5 -1.90671
 3.5 1.7 2.5 0.979923
 3.1 1.5 2.5 -1.3333
 3.3 1.6 2.5 0.345413
