BLO   32
  8.745  4.728  3.592  50
  8.994  4.849  3.746  50
  9.381  5.085  3.749  50
KH44   32
  5.5  2.7  2.65  0.0919517
  3.3  1.9  2.4  0.0113841
  5  2.7  2.65  0.0272693
  5  2.2  2.65  0.174356
  6.5  3.5  2.75  1.36401
  6  3.3  2.6  0.232098
  5.5  3.2  2.65  0.0235179
  4.157  2.081  2.574  1.07541
  6.2  3.583  2.764  3
  6.189  3.577  2.763  4
  6.354  3.676  2.825  5
  6.225  3.6  2.809  7
  6.847  4.054  3.106  9
  6.768  4.008  3.097  9
  6.877  4.071  3.11  9.258
  8.097  4.51  3.347  10.742
  8.363  4.667  3.381  10
  8.568  4.788  3.468  10
  8.597  4.808  3.472  10
  8.5  4.755  3.459  20
  8.288  4.638  3.431  20
  8.128  4.516  3.403  20
  8.059  4.449  3.487  20
  8.09  4.438  3.483  20
  8.149  4.445  3.484  20
  8.231  4.477  3.486  20
  8.304  4.513  3.485  20
  8.427  4.572  3.587  30
  8.554  4.635  3.59  30
  8.756  4.734  3.592  50
  8.999  4.853  3.746  50
  9.383  5.084  3.749  50
KH46   32
  5.5  2.7  2.65  0.033386
  3.3  1.9  2.4  0.00618527
  5  2.7  2.65  0.002
  5  2.2  2.65  0.156854
  6.5  3.5  2.75  1.35704
  6  3.3  2.6  0.242904
  5.5  3.2  2.65  0.0161321
  4.153  2.079  2.572  1.1855
  6.194  3.581  2.763  3
  6.181  3.573  2.762  4
  6.338  3.666  2.824  5
  6.195  3.584  2.804  7
  6.803  4.03  3.102  9
  6.725  3.983  3.091  9
  6.859  4.062  3.109  9.856
  8.11  4.517  3.349  10.144
  8.402  4.689  3.386  10
  8.626  4.822  3.475  10
  8.655  4.84  3.479  10
  8.545  4.78  3.464  20
  8.297  4.643  3.432  20
  8.101  4.501  3.399  20
  8.013  4.422  3.481  20
  8.044  4.411  3.476  20
  8.107  4.421  3.478  20
  8.192  4.456  3.481  20
  8.27  4.494  3.481  20
  8.397  4.555  3.585  30
  8.531  4.622  3.587  30
  8.74  4.725  3.591  50
  8.991  4.848  3.746  50
  9.379  5.082  3.748  50
KH48   25
  4.153  2.079  2.572  3
  6.194  3.581  2.763  3
  6.181  3.573  2.762  4
  6.338  3.666  2.824  5
  6.195  3.584  2.804  7
  6.803  4.03  3.102  9
  6.725  3.983  3.091  9
  6.859  4.062  3.109  9.856
  8.11  4.517  3.349  10.144
  8.402  4.689  3.386  10
  8.626  4.822  3.475  10
  8.655  4.84  3.479  10
  8.545  4.78  3.464  20
  8.297  4.643  3.432  20
  8.101  4.501  3.399  20
  8.013  4.422  3.481  20
  8.044  4.411  3.476  20
  8.107  4.421  3.478  20
  8.192  4.456  3.481  20
  8.27  4.494  3.481  20
  8.397  4.555  3.585  30
  8.531  4.622  3.587  30
  8.74  4.725  3.591  50
  8.991  4.848  3.746  50
  9.379  5.082  3.748  50
KH49   25
  4.153  2.079  2.572  3
  6.194  3.581  2.763  3
  6.181  3.573  2.762  4
  6.338  3.666  2.824  5
  6.195  3.584  2.804  7
  6.803  4.03  3.102  9
  6.725  3.983  3.091  9
  6.859  4.062  3.109  9.856
  8.11  4.517  3.349  10.144
  8.402  4.689  3.386  10
  8.626  4.822  3.475  10
  8.655  4.84  3.479  10
  8.545  4.78  3.464  20
  8.297  4.643  3.432  20
  8.101  4.501  3.399  20
  8.013  4.422  3.481  20
  8.044  4.411  3.476  20
  8.107  4.421  3.478  20
  8.192  4.456  3.481  20
  8.27  4.494  3.481  20
  8.397  4.555  3.585  30
  8.531  4.622  3.587  30
  8.74  4.725  3.591  50
  8.991  4.848  3.746  50
  9.379  5.082  3.748  50
KH50   25
  4.153  2.079  2.572  3
  6.194  3.581  2.763  3
  6.181  3.573  2.762  4
  6.338  3.666  2.824  5
  6.195  3.584  2.804  7
  6.803  4.03  3.102  9
