LG19 8
 5.5 2.7 2.65 1.23578
 3.3 1.9 2.4 0.0734628
 5 2.7 2.65 0.375735
 5 2.2 2.65 0.102206
 6.5 3.5 2.75 1.4698
 6 3.3 2.6 0.269421
 5.5 3.2 2.65 0.468719
 6.2 3.5 2.8 0
ND28 8
 5.5 2.7 2.65 1.29422
 3.3 1.9 2.4 0.08486
 5 2.7 2.65 0.44557
 5 2.2 2.65 0.0966172
 6.5 3.5 2.75 1.61694
 6 3.3 2.6 0.235537
 5.5 3.2 2.65 0.453013
 6.2 3.5 2.8 0
NC29 8
 5.5 2.7 2.65 1.04497
 3.3 1.9 2.4 0.0727616
 5 2.7 2.65 0.378056
 5 2.2 2.65 0.10172
 6.5 3.5 2.75 1.507
 6 3.3 2.6 0.229636
 5.5 3.2 2.65 0.550986
 6.2 3.5 2.8 0
KF28 8
 5.5 2.7 2.65 1.26244
 3.3 1.9 2.4 0.117298
 5 2.7 2.65 0.54406
 5 2.2 2.65 0.100949
 6.5 3.5 2.75 1.93341
 6 3.3 2.6 0.128113
 5.5 3.2 2.65 0.318914
 6.2 3.5 2.8 0
KF30 8
 5.5 2.7 2.65 1.11505
 3.3 1.9 2.4 0.0876774
 5 2.7 2.65 0.437524
 5 2.2 2.65 0.120498
 6.5 3.5 2.75 1.74695
 6 3.3 2.6 0.0906538
 5.5 3.2 2.65 0.365172
 6.2 3.5 2.8 0
KG29 8
 5.5 2.7 2.65 1.16269
 3.3 1.9 2.4 0.0951255
 5 2.7 2.65 0.523384
 5 2.2 2.65 0.12757
 6.5 3.5 2.75 1.96787
 6 3.3 2.6 0.042627
 5.5 3.2 2.65 0.27174
 6.2 3.5 2.8 0
KJ34 8
 5.5 2.7 2.65 0.570654
 3.3 1.9 2.4 0.0429625
 5 2.7 2.65 0.191636
 5 2.2 2.65 0.140866
 6.5 3.5 2.75 2.74664
 6 3.3 2.6 0.0418469
 5.5 3.2 2.65 0.141695
 6.2 3.5 2.8 0
KH34 8
 5.5 2.7 2.65 0.858321
 3.3 1.9 2.4 0.0671364
 5 2.7 2.65 0.102844
 5 2.2 2.65 0.154722
 6.5 3.5 2.75 2.32193
 6 3.3 2.6 0.00853442
 5.5 3.2 2.65 0.205867
 6.2 3.5 2.8 0
KH26 8
 5.5 2.7 2.65 0.818423
 3.3 1.9 2.4 0.0974986
 5 2.7 2.65 0.36562
 5 2.2 2.65 0.0850381
 6.5 3.5 2.75 2.78095
 6 3.3 2.6 0.098563
 5.5 3.2 2.65 0.389256
 6.2 3.5 2.8 0
KG27 8
 5.5 2.7 2.65 1.09539
 3.3 1.9 2.4 0.12756
 5 2.7 2.65 0.51431
 5 2.2 2.65 0.0907555
 6.5 3.5 2.75 2.24136
 6 3.3 2.6 0.108221
 5.5 3.2 2.65 0.34453
 6.2 3.5 2.8 0
KI31 8
 5.5 2.7 2.65 1.02594
 3.3 1.9 2.4 0.0663137
 5 2.7 2.65 0.325296
 5 2.2 2.65 0.150211
 6.5 3.5 2.75 2.64029
 6 3.3 2.6 0.0122898
 5.5 3.2 2.65 0.193086
 6.2 3.5 2.8 0
KJ30 8
 5.5 2.7 2.65 0.810259
 3.3 1.9 2.4 0.0507491
 5 2.7 2.65 0.137889
 5 2.2 2.65 0.141025
 6.5 3.5 2.75 3.13647
 6 3.3 2.6 0.0298896
 5.5 3.2 2.65 0.174633
 6.2 3.5 2.8 0
NE31 8
 5.5 2.7 2.65 0.905987
